league,season,team,name,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,pos_y,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
ENG-Premier League,2324,Wolves,Nélson Semedo,POR,"DF,MF",30-195,1993,36,36,3084,34.3,0,1,1,0,0,0,10,1,1.3,1.3,1.7,3.0,103,138,150,0.0,0.03,0.03,0.0,0.03,0.04,0.05,0.09,0.04,0.09,RB,81,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Pablo Sarabia,ESP,"MF,FW",32-018,1992,30,20,1745,19.4,4,7,11,2,2,2,5,0,5.5,3.9,5.9,9.8,41,109,137,0.21,0.36,0.57,0.1,0.46,0.28,0.3,0.59,0.2,0.5,AM,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Pedro Neto,POR,"FW,MF",24-081,2000,20,18,1516,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,98,54,149,0.12,0.53,0.65,0.12,0.65,0.21,0.26,0.47,0.21,0.47,"FW,MF",28,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Pedro Neto,POR,"FW,MF",24-081,2000,20,18,1516,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,98,54,149,0.12,0.53,0.65,0.12,0.65,0.21,0.26,0.47,0.21,0.47,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Pedro Neto,POR,"FW,MF",24-081,2000,20,18,1516,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,98,54,149,0.12,0.53,0.65,0.12,0.65,0.21,0.26,0.47,0.21,0.47,"FW,MF",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Sasa Kalajdzic,AUT,FW,26-327,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,1.08,0.0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,"FW,MF",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Sasa Kalajdzic,AUT,FW,26-327,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,1.08,0.0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,FW,81,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Sasa Kalajdzic,AUT,FW,26-327,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,1.08,0.0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,"FW,MF",28,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Toti Gomes,POR,DF,25-134,1999,35,31,2772,30.8,1,3,4,1,0,0,7,0,1.6,1.6,1.2,2.8,22,79,11,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Wolves,Toti Gomes,POR,DF,25-134,1999,35,31,2772,30.8,1,3,4,1,0,0,7,0,1.6,1.6,1.2,2.8,22,79,11,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,DF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Abdel Abqar,MAR,DF,25-080,1999,27,27,2312,25.7,0,0,0,0,0,0,10,0,0.5,0.5,0.2,0.6,7,49,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,FW,56,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,RW,71,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",29,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,AM,64,1,1,0,0,5,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,AM,64,1,0,0,0,3,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",26,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Alavés,Ianis Hagi,ROU,"MF,FW",25-220,1998,22,8,804,8.9,0,2,2,0,0,1,3,0,2.8,2.0,2.0,4.0,17,32,58,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,"FW,MF",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Dion Lopy,SEN,MF,22-117,2002,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,MF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Dion Lopy,SEN,MF,22-117,2002,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,MF,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Iddrisu Baba,GHA,MF,28-128,1996,25,14,1430,15.9,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,60,5,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,28-037,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,28-037,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,DF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,28-037,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,CB,90,1,0,0,0,2,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Almería,Srđan Babić,SRB,DF,28-037,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Daniel Vivian,ESP,DF,24-319,1999,33,31,2878,32.0,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,23,123,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,"FW,MF",45,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,"FW,MF",47,1,1,0,0,3,1,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,FW,45,0,2,0,0,1,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,FW,85,0,0,0,0,2,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,"FW,MF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Nico Williams,ESP,FW,21-322,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46,AM,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,24-034,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,"FW,MF",24,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,24-034,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,"FW,MF",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,24-034,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,"FW,MF",65,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Oihan Sancet,ESP,MF,24-034,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,"FW,MF",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.5
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Athletic Club,Unai Simón,ESP,GK,26-353,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,AM,75,1,0,0,0,1,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,CM,90,0,0,0,0,3,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,CM,65,0,0,0,0,3,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,AM,85,0,0,0,0,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,AM,89,0,0,0,0,3,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,CM,86,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,AM,90,0,1,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33-069,1991,33,31,2644,29.4,16,6,22,12,4,4,5,0,12.3,9.3,5.6,14.9,43,118,196,0.54,0.2,0.75,0.41,0.61,0.42,0.19,0.61,0.32,0.51,AM,90,0,0,0,0,2,1,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Arthur Vermeeren,BEL,MF,19-112,2005,5,2,162,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Arthur Vermeeren,BEL,MF,19-112,2005,5,2,162,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.5
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0.71
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.0
ESP-La Liga,2324,Atlético Madrid,Jan Oblak,SVN,GK,31-143,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
