name,pos,nation,season,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%,league,team,age,pos_y
Moses Simon,"FW,MF",NGA,4648,3990,44,42,3576,39.8,6,10,16,4,2,2,0,0,8.2,6.6,7.4,14.0,292,72,428,0.3,0.5,0.8,0.2,0.7,0.42,0.36,0.78,0.34,0.7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Nantes,28-322,"FW,MF,FW"
Davy Klaassen,MF,NED,4648,3986,26,2,412,4.6,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,2,14,10,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.26,0.08,0.26,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Inter,31-098,MF
Borja Iglesias,FW,ESP,4648,3986,18,6,664,7.3,0,1,1,0,0,0,2,0,2.0,2.0,1.2,3.1,8,17,51,0.0,0.22,0.22,0.0,0.22,0.61,0.31,0.9199999999999999,0.61,0.9199999999999999,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,"ESP-La Liga,GER-Bundesliga","Betis,Leverkusen",31-133,FW
Callum Wilson,FW,ENG,4648,3984,40,18,1982,22.0,18,2,20,14,4,4,6,0,17.6,14.4,1.2,15.6,22,18,154,1.64,0.18,1.82,1.28,1.46,1.6,0.1,1.7,1.3,1.42,48,1,0,1,1,4,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Newcastle Utd,32-092,FW
Flavius Daniliuc,DF,AUT,4648,4002,28,16,1488,16.6,0,0,0,0,0,0,4,0,0.4,0.4,0.4,1.0,16,74,4,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,ITA-Serie A,Salernitana,23-032,"DF,CB"
Ameen Al-Dakhil,DF,BEL,6972,6006,39,36,3168,35.099999999999994,3,0,3,3,0,0,3,0,3.9000000000000004,3.9000000000000004,0.30000000000000004,4.199999999999999,21,105,27,0.27,0.0,0.27,0.27,0.27,0.33,0.03,0.36,0.33,0.36,47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,ENG-Premier League,Burnley,22-084,DF
Cristiano Biraghi,DF,ITA,6972,5976,84,78,6798,75.6,6,12,18,6,0,3,24,0,4.800000000000001,2.4000000000000004,10.5,13.200000000000001,162,378,321,0.24,0.48,0.72,0.24,0.72,0.18,0.42000000000000004,0.6000000000000001,0.09,0.51,46,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Fiorentina,31-271,"DF,MF"
Yan Couto,"DF,FW",BRA,2324,2002,34,24,2245,24.9,1,8,9,1,0,0,8,0,1.5,1.5,4.2,5.7,151,97,240,0.04,0.32,0.36,0.04,0.36,0.06,0.17,0.23,0.06,0.23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Girona,21-361,"DF,MF"
Sargis Adamyan,"FW,MF",ARM,4648,3986,40,16,1602,17.8,2,4,6,2,0,0,4,0,8.2,8.2,4.0,12.2,30,36,84,0.22,0.44,0.68,0.22,0.68,0.92,0.46,1.38,0.92,1.38,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Köln,31-006,"FW,MF"
Fikayo Tomori,DF,ENG,2324,1997,26,24,2121,23.6,4,0,4,4,0,0,8,1,3.7,3.7,0.2,3.9,16,63,2,0.17,0.0,0.17,0.17,0.17,0.16,0.01,0.16,0.16,0.16,45,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,ITA-Serie A,Milan,26-162,LB
Aleix García,MF,ESP,2324,1997,37,36,3199,35.5,3,6,9,3,0,0,4,1,1.8,1.8,5.5,7.3,58,294,52,0.08,0.17,0.25,0.08,0.25,0.05,0.16,0.21,0.05,0.21,45,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.0,ESP-La Liga,Girona,26-336,MF
Alex Baena,"MF,FW",ESP,4648,4002,68,66,5158,57.4,4,28,32,4,0,2,22,2,15.8,14.2,18.4,32.6,168,330,362,0.14,0.98,1.12,0.14,1.12,0.54,0.64,1.2,0.5,1.14,45,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,ESP-La Liga,Villarreal,22-314,"FW,MF"
Rodrigo Bentancur,MF,URU,2324,1997,23,13,1005,11.2,1,1,2,1,0,0,7,0,1.9,1.9,0.5,2.4,16,72,31,0.09,0.09,0.18,0.09,0.18,0.17,0.04,0.22,0.17,0.22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Tottenham,26-339,MF
Jake O'Brien,DF,IRL,2324,2001,27,27,2369,26.3,4,2,6,4,0,0,4,1,3.6,3.6,1.1,4.7,15,68,2,0.15,0.08,0.23,0.15,0.23,0.14,0.04,0.18,0.14,0.18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Lyon,23-014,DF
Raoul Bellanova,DF,ITA,2324,2000,37,36,3046,33.8,1,7,8,1,0,0,5,0,2.0,2.0,5.0,7.1,141,98,202,0.03,0.21,0.24,0.03,0.24,0.06,0.15,0.21,0.06,0.21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Torino,24-012,RM
Dion Lopy,MF,SEN,4648,4004,60,46,3832,42.6,0,0,0,0,0,0,10,0,2.6,2.6,2.4,4.8,46,180,38,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.22,0.12,0.22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Almería,22-117,MF
Thijs Dallinga,FW,NED,2324,2000,33,28,2510,27.9,14,2,16,13,1,3,6,0,14.1,11.8,1.2,13.0,32,38,164,0.5,0.07,0.57,0.47,0.54,0.51,0.04,0.55,0.42,0.47,45,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Toulouse,23-300,FW
Iddrisu Baba,MF,GHA,2324,1996,25,14,1430,15.9,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,60,5,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Almería,28-128,CM
Marco Asensio,"MF,FW",ESP,2324,1996,19,13,1113,12.4,4,5,9,4,0,0,0,0,3.2,3.2,5.8,9.0,36,71,92,0.32,0.4,0.73,0.32,0.73,0.26,0.47,0.73,0.26,0.73,43,0,1,0,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Paris S-G,28-129,FW
Philip Billing,MF,DEN,4648,3992,58,26,2796,31.0,4,4,8,4,0,0,6,2,5.0,5.0,6.4,11.4,44,106,126,0.26,0.26,0.52,0.26,0.52,0.32,0.42,0.72,0.32,0.72,40,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Bournemouth,27-353,MF
Rafael Borré,FW,COL,4648,3990,38,22,1982,22.0,8,0,8,8,0,0,0,0,4.8,4.8,3.6,8.4,32,56,146,0.72,0.0,0.72,0.72,0.72,0.44,0.32,0.76,0.44,0.76,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Werder Bremen,28-257,FW
Willy Boly,DF,CIV,2324,1991,20,18,1438,16.0,2,1,3,2,0,0,3,1,1.5,1.5,1.3,2.8,4,32,3,0.13,0.06,0.19,0.13,0.19,0.09,0.08,0.18,0.09,0.18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Nott'ham Forest,33-116,RB
Matúš Bero,"MF,FW",SVK,9296,7980,96,80,6644,74.0,4,4,8,4,0,0,24,0,11.6,11.6,5.2,16.8,48,192,284,0.2,0.2,0.44,0.2,0.44,0.64,0.28,0.92,0.64,0.92,38,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Bochum,28-266,"FW,MF"
Stefan Mitrović,"DF,FW,MF",SRB,4648,3992,21,13,1090,12.1,1,0,1,1,0,0,3,0,0.5,0.5,0.4,0.9,17,34,26,0.13,0.0,0.13,0.13,0.13,0.11,0.06,0.18,0.11,0.18,38,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,"ITA-Serie A,ESP-La Liga","Getafe,Hellas Verona","34-007,21-288",MF
Alexis Saelemaekers,"FW,MF",BEL,4648,3998,60,42,3774,42.0,8,4,12,8,0,0,14,2,5.2,5.2,5.6,11.0,130,154,360,0.38,0.2,0.58,0.38,0.58,0.26,0.28,0.52,0.26,0.52,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Bologna,24-337,"DF,FW"
Guela Doué,DF,CIV,4648,4004,48,26,2468,27.4,0,4,4,0,0,0,2,2,1.0,1.0,2.2,3.2,82,106,170,0.0,0.3,0.3,0.0,0.3,0.08,0.16,0.24,0.08,0.24,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Rennes,21-225,DF
Valentín Barco,"DF,FW",ARG,2324,2004,6,3,307,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,14,20,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Brighton,19-311,DF
Kevin Mbabu,DF,SUI,4648,3990,50,44,4094,45.4,0,4,4,0,0,0,10,0,0.2,0.2,3.8,4.2,140,168,212,0.0,0.18,0.18,0.0,0.18,0.02,0.18,0.18,0.02,0.18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Augsburg,29-040,DF
Douglas Luiz,MF,BRA,4648,3996,70,70,5986,66.6,18,10,28,10,8,8,24,0,13.8,7.6,10.8,18.4,120,336,100,0.54,0.3,0.84,0.3,0.6,0.42,0.32,0.74,0.22,0.56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Aston Villa,26-020,MF
Youssef En-Nesyri,FW,MAR,4648,3994,66,56,5140,57.2,32,4,36,30,2,2,8,0,21.6,20.0,2.6,22.6,34,34,162,1.12,0.14,1.26,1.06,1.2,0.76,0.08,0.84,0.7,0.8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Sevilla,26-363,FW
Maximilian Beier,"FW,MF",GER,2324,2002,33,29,2420,26.9,16,1,17,16,0,0,0,0,11.4,11.4,2.4,13.8,61,30,224,0.6,0.04,0.63,0.6,0.63,0.43,0.09,0.51,0.43,0.51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Hoffenheim,21-225,"FW,MF"
Gustav Isaksen,FW,DEN,2324,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Lazio,23-040,"FW,MF"
Tyrone Mings,DF,ENG,2324,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,ENG-Premier League,Aston Villa,31-077,DF
Robin Koch,DF,GER,2324,1996,31,31,2738,30.4,2,0,2,2,0,0,10,0,3.1,3.1,0.2,3.3,14,116,3,0.07,0.0,0.07,0.07,0.07,0.1,0.01,0.11,0.1,0.11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Eint Frankfurt,27-317,"DF,MF"
Eduard Sobol,DF,UKR,2324,1995,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Strasbourg,29-039,"DF,MF"
Christopher Nkunku,"FW,MF",FRA,4648,3994,22,4,886,9.8,6,0,6,6,0,0,0,0,4.6,4.6,0.4,5.0,20,38,70,1.22,0.0,1.22,1.22,1.22,0.94,0.1,1.04,0.94,1.04,30,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,ENG-Premier League,Chelsea,26-197,"FW,MF"
Leonidas Stergiou,DF,SUI,2324,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,6,17,22,0.15,0.0,0.15,0.15,0.15,0.05,0.06,0.11,0.05,0.11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Stuttgart,22-087,DF
Ademola Lookman,"FW,MF",NGA,4648,3994,60,42,3678,40.8,20,12,32,20,0,0,8,0,17.2,17.2,10.2,27.4,140,190,428,0.98,0.58,1.56,0.98,1.56,0.84,0.5,1.34,0.84,1.34,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Atalanta,26-222,"FW,MF"
Jarrad Branthwaite,DF,ENG,2324,2002,35,35,3116,34.6,3,0,3,3,0,0,8,0,1.7,1.7,1.0,2.8,2,74,6,0.09,0.0,0.09,0.09,0.09,0.05,0.03,0.08,0.05,0.08,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Everton,21-337,DF
Adam Wharton,MF,ENG,2324,2004,16,15,1297,14.4,0,3,3,0,0,0,2,0,0.3,0.3,2.4,2.8,14,79,10,0.0,0.21,0.21,0.0,0.21,0.02,0.17,0.19,0.02,0.19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Crystal Palace,19-362,MF
Nicolò Fagioli,MF,ITA,2324,2001,8,4,437,4.9,0,2,2,0,0,0,1,0,0.4,0.4,0.7,1.1,8,23,15,0.0,0.41,0.41,0.0,0.41,0.08,0.15,0.23,0.08,0.23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Juventus,23-107,MF
Micky Van De Ven,DF,NED,4648,4002,54,54,4678,52.0,6,0,6,6,0,0,10,0,1.2,1.2,0.0,1.2,38,216,18,0.24,0.0,0.24,0.24,0.24,0.04,0.0,0.04,0.04,0.04,28,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.0,ENG-Premier League,Tottenham,23-040,DF
Kasim Nuhu,DF,GHA,2324,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Hoffenheim,28-342,DF
Muhammed Cham,"MF,FW",AUT,4648,4000,66,58,5108,56.8,16,8,24,8,8,10,8,0,18.8,11.0,6.2,17.4,142,322,284,0.56,0.28,0.84,0.28,0.56,0.66,0.22,0.88,0.38,0.62,28,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Clermont Foot,23-246,MF
Denis Huseinbasic,MF,GER,2324,2001,26,18,1627,18.1,0,3,3,0,0,0,5,0,0.3,0.3,0.7,1.0,35,93,29,0.0,0.17,0.17,0.0,0.17,0.02,0.04,0.06,0.02,0.06,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Köln,22-331,MF
Amine Adli,"MF,FW",MAR,2324,2000,23,8,898,10.0,4,6,10,4,0,0,5,0,3.3,3.3,2.3,5.6,32,39,131,0.4,0.6,1.0,0.4,1.0,0.33,0.23,0.56,0.33,0.56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Leverkusen,24-019,"FW,MF"
Rassoul Ndiaye,"MF,FW",SEN,2324,2001,19,6,526,5.8,0,0,0,0,0,0,4,2,0.2,0.2,0.3,0.5,7,25,16,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Le Havre,22-170,MF
Bertuğ Yıldırım,FW,TUR,4648,4004,42,4,938,10.4,0,2,2,0,0,0,6,0,2.8,2.8,1.4,4.2,18,22,58,0.0,0.38,0.38,0.0,0.38,0.54,0.26,0.8,0.54,0.8,27,1,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Rennes,21-322,FW
Facundo Buonanotte,"FW,MF",ARG,2324,2004,27,17,1364,15.2,3,1,4,3,0,0,7,0,2.4,2.4,1.8,4.2,23,42,69,0.2,0.07,0.26,0.2,0.26,0.16,0.12,0.28,0.16,0.28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Brighton,19-158,MF
Marin Pongračić,DF,CRO,2324,1997,36,36,3219,35.8,0,0,0,0,0,0,10,1,1.2,1.2,0.4,1.5,45,134,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Lecce,26-261,DF
Boubacar Kamara,MF,FRA,2324,1999,20,20,1652,18.4,0,1,1,0,0,0,7,1,0.1,0.1,1.3,1.4,19,83,10,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08,24,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0.0,ENG-Premier League,Aston Villa,24-188,"DF,MF"
Mohammed Salisu,DF,GHA,2324,1999,12,11,1035,11.5,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.5,7,72,6,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.04,0.02,0.04,24,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Monaco,25-042,DF
Berkan Kutlu,MF,TUR,2324,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,4,5,9,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,0.2,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,ITA-Serie A,Genoa,26-125,MF
Darko Lazović,"FW,MF",SRB,2324,1990,32,22,1928,21.4,3,2,5,2,1,1,0,1,2.8,2.0,4.4,6.4,43,66,139,0.14,0.09,0.23,0.09,0.19,0.13,0.21,0.34,0.09,0.3,20,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Hellas Verona,33-257,"DF,FW"
Alfonso Pedraza,DF,ESP,2324,1996,19,14,1116,12.4,1,3,4,1,0,0,4,1,0.6,0.6,3.6,4.2,56,31,97,0.08,0.24,0.32,0.08,0.32,0.05,0.29,0.34,0.05,0.34,20,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,ESP-La Liga,Villarreal,28-050,"DF,FW"
Karim Onisiwo,"FW,MF",AUT,6972,5976,72,51,4479,49.800000000000004,3,9,12,3,0,0,3,0,6.8999999999999995,6.8999999999999995,3.9000000000000004,11.100000000000001,78,81,333,0.18,0.54,0.72,0.18,0.72,0.42000000000000004,0.24,0.66,0.42000000000000004,0.66,20,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Mainz 05,32-073,"FW,MF"
Aleksandar Pavlovic,MF,GER,2324,2004,19,14,1227,13.6,2,2,4,2,0,0,6,0,1.2,1.2,1.0,2.2,14,105,14,0.15,0.15,0.29,0.15,0.29,0.09,0.07,0.16,0.09,0.16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Bayern Munich,20-026,MF
Hugo Larsson,MF,SWE,2324,2004,29,21,1886,21.0,2,1,3,2,0,0,1,0,1.3,1.3,1.4,2.7,26,68,42,0.1,0.05,0.14,0.1,0.14,0.06,0.07,0.13,0.06,0.13,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,Eint Frankfurt,19-337,MF
Ilias Akhomach,"MF,FW",MAR,4648,4008,62,34,3022,33.6,4,4,8,4,0,0,8,0,6.4,6.4,5.2,11.4,136,90,320,0.24,0.24,0.48,0.24,0.48,0.38,0.3,0.68,0.38,0.68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Villarreal,20-043,MF
Jakub Moder,"MF,DF",POL,2324,1999,17,6,618,6.9,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.3,10,23,26,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.2,0.08,0.2,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Brighton,25-052,MF
Pau Cubarsí,DF,ESP,4648,4014,38,36,3116,34.6,0,0,0,0,0,0,8,0,0.2,0.2,0.8,1.0,16,150,4,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Barcelona,17-128,DF
Thomas Kaminski,GK,BEL,4648,3984,76,76,6810,75.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Luton Town,31-219,GK
Festy Ebosele,DF,IRL,6972,6006,93,60,5100,56.699999999999996,0,0,0,0,0,0,18,3,2.4000000000000004,2.4000000000000004,5.4,7.800000000000001,201,105,294,0.0,0.0,0.0,0.0,0.0,0.12,0.30000000000000004,0.42000000000000004,0.12,0.42000000000000004,16,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Udinese,21-301,"DF,MF"
Saba Sazonov,DF,GEO,2324,2002,12,2,356,4.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,8,0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Torino,22-118,DF
Medon Berisha,"FW,MF",ALB,2324,2003,6,2,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,7,3,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ITA-Serie A,Lecce,20-221,FW
Axel Disasi,DF,FRA,4648,3996,62,58,5158,57.4,4,0,4,4,0,0,12,0,4.8,4.8,0.6,5.4,60,224,42,0.14,0.0,0.14,0.14,0.14,0.16,0.02,0.18,0.16,0.18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Chelsea,26-079,DF
Cheikhou Kouyaté,MF,SEN,2324,1989,12,2,212,2.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,0,5,5,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Nott'ham Forest,34-160,"DF,MF"
Sávio,"FW,MF",BRA,2324,2004,37,35,2976,33.1,9,10,19,9,0,0,5,0,6.1,6.1,7.9,14.0,181,93,372,0.27,0.3,0.57,0.27,0.57,0.18,0.24,0.42,0.18,0.42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ESP-La Liga,Girona,20-049,"FW,MF"
David Raum,DF,GER,2324,1998,31,31,2739,30.4,2,8,10,2,0,0,6,0,0.8,0.8,7.3,8.0,77,131,246,0.07,0.26,0.33,0.07,0.33,0.02,0.24,0.26,0.02,0.26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,RB Leipzig,26-037,"DF,MF"
André Ayew,FW,GHA,2324,1989,19,12,1104,12.3,5,0,5,5,0,0,2,1,3.1,3.1,0.8,3.9,14,23,65,0.41,0.0,0.41,0.41,0.41,0.25,0.07,0.32,0.25,0.32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Le Havre,34-164,"FW,MF"
Benjamin Henrichs,DF,GER,2324,1997,33,28,2526,28.1,1,5,6,1,0,0,5,0,2.5,2.5,4.4,6.9,53,124,161,0.04,0.18,0.21,0.04,0.21,0.09,0.16,0.25,0.09,0.25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GER-Bundesliga,RB Leipzig,27-096,"DF,MF"
Malo Gusto,DF,FRA,2324,2003,27,19,1751,19.5,0,6,6,0,0,0,7,1,0.9,0.9,4.3,5.2,78,86,135,0.0,0.31,0.31,0.0,0.31,0.05,0.22,0.27,0.05,0.27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENG-Premier League,Chelsea,21-010,DF
Becir Omeragic,"DF,MF",SUI,2324,2002,28,26,2312,25.7,0,0,0,0,0,0,4,0,0.5,0.5,0.7,1.2,21,71,12,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,FRA-Ligue 1,Montpellier,22-130,DF
